scenario_id,timestamp,elapsed_hours,temperature_stress,contamination,operational_load,maintenance_level,shock_magnitude,blade_health,blade_status,blade_thickness,nozzle_health,nozzle_status,nozzle_clog,heater_health,heater_status,heater_resistance,cascade_events,maintenance_action
CHAOS,2025-01-26T08:00:00,608,65.2841249167989,0.8377721630175662,608,0.0,0.0,0.0,FAILED,0.5407,0.5732,DEGRADED,0.0322,0.7833,FUNCTIONAL,1.1734,[CASCADE] Nozzle contamination (0.128) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-26T12:00:00,612,41.20788007228039,0.7226529738410759,612,0.0,0.0,0.0,FAILED,0.5291,0.5148,DEGRADED,0.0709,0.7825,FUNCTIONAL,1.174,[CASCADE] Nozzle contamination (0.128) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-26T16:00:00,616,67.45679006295813,0.83524860742382,616,0.0,0.0,0.0,FAILED,0.5161,0.5139,DEGRADED,0.0709,0.7813,FUNCTIONAL,1.175,[CASCADE] Nozzle contamination (0.146) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-26T20:00:00,620,62.638513915457715,0.5748838849319501,620,1.0,0.0,0.0,FAILED,0.5119,0.5136,DEGRADED,0.0709,0.7807,FUNCTIONAL,1.1754,[CASCADE] Nozzle contamination (0.146) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-27T00:00:00,624,45.911976282808894,0.8465918855436736,624,0.5,0.0,0.0,FAILED,0.5026,0.5133,DEGRADED,0.0709,0.7801,FUNCTIONAL,1.1759,[CASCADE] Nozzle contamination (0.146) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-27T04:00:00,628,37.418782127533085,0.8094315766190964,628,0.0,0.0,0.0,FAILED,0.4895,0.5129,DEGRADED,0.0709,0.7793,FUNCTIONAL,1.1766,[CASCADE] Nozzle contamination (0.146) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-27T08:00:00,632,68.58430077420073,0.7266177640421815,632,0.0,0.0,0.0,FAILED,0.4772,0.512,DEGRADED,0.0709,0.7781,FUNCTIONAL,1.1775,[CASCADE] Nozzle contamination (0.146) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-27T12:00:00,636,59.42740164268163,0.2139328256067306,636,0.5,0.0,0.0,FAILED,0.4723,0.5115,DEGRADED,0.0709,0.7773,FUNCTIONAL,1.1782,[CASCADE] Nozzle contamination (0.146) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-27T16:00:00,640,37.05857176021806,0.34264515301115883,640,0.5,0.0,0.0,FAILED,0.4664,0.5112,DEGRADED,0.0709,0.7767,FUNCTIONAL,1.1787,[CASCADE] Nozzle contamination (0.147) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-27T20:00:00,644,83.05268812186421,0.12350729642061138,644,0.5,0.0,0.0,FAILED,0.4622,0.51,DEGRADED,0.0709,0.7754,FUNCTIONAL,1.1797,[CASCADE] Nozzle contamination (0.147) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-28T00:00:00,648,65.81763609235156,0.4998300127966082,648,0.0,0.0,0.0,FAILED,0.4519,0.5092,DEGRADED,0.0709,0.7742,FUNCTIONAL,1.1807,[CASCADE] Nozzle contamination (0.147) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-28T04:00:00,652,57.910758438598435,0.1302755065373501,652,0.5,0.0,0.0,FAILED,0.4475,0.5088,DEGRADED,0.0709,0.7734,FUNCTIONAL,1.1813,[CASCADE] Nozzle contamination (0.147) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-28T08:00:00,656,33.84385694401429,0.3840402934641932,656,0.0,0.0,0.0,FAILED,0.4383,0.5084,DEGRADED,0.0709,0.7726,FUNCTIONAL,1.1819,[CASCADE] Nozzle contamination (0.147) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-28T12:00:00,660,80.98457634118364,0.3842226551519593,660,1.0,0.0,0.0,FAILED,0.4346,0.5077,DEGRADED,0.0709,0.7717,FUNCTIONAL,1.1826,[CASCADE] Nozzle contamination (0.147) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-28T16:00:00,664,33.55465420206103,0.7625685287481806,664,0.0,0.0,0.0,FAILED,0.4209,0.5073,DEGRADED,0.0709,0.7709,FUNCTIONAL,1.1833,[CASCADE] Nozzle contamination (0.148) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-28T20:00:00,668,65.37747229528671,0.7096058992037776,668,0.5,0.0,0.0,FAILED,0.4116,0.5067,DEGRADED,0.0709,0.77,FUNCTIONAL,1.184,[CASCADE] Nozzle contamination (0.148) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-29T00:00:00,672,30.171777396756685,0.6825613799373366,672,1.0,0.0,0.0,FAILED,0.4064,0.5065,DEGRADED,0.0709,0.7697,FUNCTIONAL,1.1843,[CASCADE] Nozzle contamination (0.148) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-29T04:00:00,676,84.19035434884941,0.44513638725552085,676,0.0,0.0,0.0,FAILED,0.3961,0.4654,DEGRADED,0.0972,0.7679,FUNCTIONAL,1.1857,[CASCADE] Nozzle contamination (0.148) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-29T08:00:00,680,80.42199648483901,0.5394519296743966,680,0.0,0.0,0.0,FAILED,0.3844,0.464,DEGRADED,0.0972,0.7661,FUNCTIONAL,1.1871,[CASCADE] Nozzle contamination (0.160) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-29T12:00:00,684,31.146177592579274,0.7655273182530514,684,0.0,0.0,0.0,FAILED,0.3699,0.4637,DEGRADED,0.0972,0.7652,FUNCTIONAL,1.1878,[CASCADE] Nozzle contamination (0.161) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-29T16:00:00,688,64.38604650491419,0.649219007785121,688,1.0,0.0,0.0,FAILED,0.3647,0.4633,DEGRADED,0.0972,0.7646,FUNCTIONAL,1.1883,[CASCADE] Nozzle contamination (0.161) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-29T20:00:00,692,50.42780143470843,0.7077806800500185,692,0.0,0.0,0.0,FAILED,0.3506,0.463,DEGRADED,0.0972,0.7638,FUNCTIONAL,1.189,[CASCADE] Nozzle contamination (0.161) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-30T00:00:00,696,49.17398827794285,0.8127213725425659,696,0.0,0.0,0.0,FAILED,0.3352,0.4626,DEGRADED,0.0972,0.7629,FUNCTIONAL,1.1897,[CASCADE] Nozzle contamination (0.161) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-30T04:00:00,700,61.681347975804044,0.39831607661408686,700,0.0,0.0,0.0,FAILED,0.3248,0.462,DEGRADED,0.0972,0.7618,FUNCTIONAL,1.1906,[CASCADE] Nozzle contamination (0.161) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-30T08:00:00,704,82.58691290181784,0.3111540030095224,704,1.0,0.0,0.0,FAILED,0.321,0.4613,DEGRADED,0.0972,0.7609,FUNCTIONAL,1.1913,[CASCADE] Nozzle contamination (0.161) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-30T12:00:00,708,76.2458790046373,0.4113271278565389,708,0.5,0.0,0.0,FAILED,0.3135,0.4605,DEGRADED,0.0972,0.7597,FUNCTIONAL,1.1922,[CASCADE] Nozzle contamination (0.162) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-30T16:00:00,712,44.314236511971316,0.584810634275207,712,0.5,0.0,0.0,FAILED,0.3043,0.4602,DEGRADED,0.0972,0.7591,FUNCTIONAL,1.1927,[CASCADE] Nozzle contamination (0.162) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk.,
CHAOS,2025-01-30T20:00:00,716,83.65250015011162,0.6618878260261005,716,0.0,0.59,0.0,FAILED,0.2901,0.3997,DEGRADED,0.0972,0.7277,FUNCTIONAL,1.2179,[CASCADE] Nozzle contamination (0.162) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.40) overloading Heaters.,
CHAOS,2025-01-31T00:00:00,720,82.51163802421422,0.7729480565654495,720,0.0,0.0,0.0,FAILED,0.2742,0.3985,DEGRADED,0.0972,0.7258,FUNCTIONAL,1.2194,[CASCADE] Nozzle contamination (0.180) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.40) overloading Heaters.,
CHAOS,2025-01-31T04:00:00,724,42.23131262873396,0.3046448249928174,724,0.5,0.0,0.0,FAILED,0.2673,0.3983,DEGRADED,0.0972,0.725,FUNCTIONAL,1.22,[CASCADE] Nozzle contamination (0.180) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.40) overloading Heaters.,
CHAOS,2025-01-31T08:00:00,728,38.874261667074876,0.312111356106635,728,0.0,0.0,0.0,FAILED,0.2572,0.3979,DEGRADED,0.0972,0.7241,FUNCTIONAL,1.2207,[CASCADE] Nozzle contamination (0.181) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.40) overloading Heaters.,
CHAOS,2025-01-31T12:00:00,732,55.55564876846556,0.6886745383701522,732,0.5,0.77,0.0,FAILED,0.2466,0.3207,CRITICAL,0.0972,0.6847,FUNCTIONAL,1.2522,[CASCADE] Nozzle contamination (0.181) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.32) overloading Heaters.,
CHAOS,2025-01-31T16:00:00,736,39.75390753168972,0.5534319647614561,736,1.0,0.0,0.0,FAILED,0.2411,0.3205,CRITICAL,0.0972,0.6843,FUNCTIONAL,1.2526,[CASCADE] Nozzle contamination (0.204) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.32) overloading Heaters.,
CHAOS,2025-01-31T20:00:00,740,51.94179799788239,0.6344826018063079,740,0.0,0.0,0.0,FAILED,0.2262,0.3203,CRITICAL,0.0972,0.6833,FUNCTIONAL,1.2534,[CASCADE] Nozzle contamination (0.204) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.32) overloading Heaters.,
CHAOS,2025-02-01T00:00:00,744,55.69000681236233,0.5001098878247457,744,0.5,0.0,0.0,FAILED,0.217,0.32,CRITICAL,0.0972,0.6824,FUNCTIONAL,1.2541,[CASCADE] Nozzle contamination (0.204) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.32) overloading Heaters.,
CHAOS,2025-02-01T04:00:00,748,72.52316395412367,0.5255760688556745,748,0.0,0.0,0.0,FAILED,0.2033,0.3194,CRITICAL,0.0972,0.6809,FUNCTIONAL,1.2553,[CASCADE] Nozzle contamination (0.204) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.32) overloading Heaters.,
CHAOS,2025-02-01T08:00:00,752,68.72215895757725,0.17159481182003872,752,0.0,0.0,0.0,FAILED,0.1944,0.3188,CRITICAL,0.0972,0.6795,FUNCTIONAL,1.2564,[CASCADE] Nozzle contamination (0.204) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.32) overloading Heaters.,
CHAOS,2025-02-01T12:00:00,756,51.26779219969137,0.8776233091621173,756,0.5,0.0,0.0,FAILED,0.1813,0.3186,CRITICAL,0.0972,0.6787,FUNCTIONAL,1.2571,[CASCADE] Nozzle contamination (0.204) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.32) overloading Heaters.,
CHAOS,2025-02-01T16:00:00,760,42.654309226289605,0.164576746133263,760,0.0,0.0,0.0,FAILED,0.1724,0.3183,CRITICAL,0.0972,0.6777,FUNCTIONAL,1.2578,[CASCADE] Nozzle contamination (0.204) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.32) overloading Heaters.,
CHAOS,2025-02-01T20:00:00,764,34.73863739280962,0.47657844650600645,764,0.0,0.0,0.0,FAILED,0.159,0.3181,CRITICAL,0.0972,0.6767,FUNCTIONAL,1.2586,[CASCADE] Nozzle contamination (0.204) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.32) overloading Heaters.,
CHAOS,2025-02-02T00:00:00,768,44.40005119199972,0.37138864103344804,768,0.0,0.0,0.0,FAILED,0.147,0.3178,CRITICAL,0.0972,0.6758,FUNCTIONAL,1.2594,[CASCADE] Nozzle contamination (0.205) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.32) overloading Heaters.,
CHAOS,2025-02-02T04:00:00,772,65.88257730446117,0.8939953186330644,772,0.5,0.0,0.0,FAILED,0.1332,0.3175,CRITICAL,0.0972,0.6748,FUNCTIONAL,1.2602,[CASCADE] Nozzle contamination (0.205) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.32) overloading Heaters.,
CHAOS,2025-02-02T08:00:00,776,65.42383457646213,0.35524453685886115,776,0.0,0.0,0.0,FAILED,0.1213,0.317,CRITICAL,0.0972,0.6734,FUNCTIONAL,1.2613,[CASCADE] Nozzle contamination (0.205) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.32) overloading Heaters.,
CHAOS,2025-02-02T12:00:00,780,37.885957631966455,0.5549680076502632,780,0.0,0.0,0.0,FAILED,0.1063,0.3167,CRITICAL,0.0972,0.6725,FUNCTIONAL,1.262,[CASCADE] Nozzle contamination (0.205) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.32) overloading Heaters.,
CHAOS,2025-02-02T16:00:00,784,84.52904641195562,0.471264881988098,784,0.5,0.0,0.0,FAILED,0.0966,0.3159,CRITICAL,0.0972,0.671,FUNCTIONAL,1.2632,[CASCADE] Nozzle contamination (0.205) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.32) overloading Heaters.,
CHAOS,2025-02-02T20:00:00,788,56.79544167840831,0.576629849075949,788,1.0,0.0,0.0,FAILED,0.0904,0.3158,CRITICAL,0.0972,0.6705,FUNCTIONAL,1.2636,[CASCADE] Nozzle contamination (0.205) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.32) overloading Heaters.,
CHAOS,2025-02-03T00:00:00,792,55.51925624046632,0.17850063731607763,792,0.0,0.0,0.0,FAILED,0.0807,0.3155,CRITICAL,0.0972,0.6694,FUNCTIONAL,1.2645,[CASCADE] Nozzle contamination (0.205) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.32) overloading Heaters.,
CHAOS,2025-02-03T04:00:00,796,79.62758252149186,0.46361458416437984,796,0.0,0.0,0.0,FAILED,0.0666,0.3146,CRITICAL,0.0972,0.6674,FUNCTIONAL,1.2661,[CASCADE] Nozzle contamination (0.205) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.31) overloading Heaters.,
CHAOS,2025-02-03T08:00:00,800,30.637921623548895,0.4487759106677557,800,0.0,0.0,0.0,FAILED,0.0526,0.3143,CRITICAL,0.0972,0.6664,FUNCTIONAL,1.2669,[CASCADE] Nozzle contamination (0.206) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.31) overloading Heaters.,
CHAOS,2025-02-03T12:00:00,804,70.1006961669244,0.20111347364099041,804,0.0,0.0,0.0,FAILED,0.0424,0.3138,CRITICAL,0.0972,0.665,FUNCTIONAL,1.268,[CASCADE] Nozzle contamination (0.206) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.31) overloading Heaters.,
CHAOS,2025-02-03T16:00:00,808,60.129038122524705,0.8612760158836551,808,0.0,0.0,0.0,FAILED,0.0219,0.3134,CRITICAL,0.0972,0.6637,FUNCTIONAL,1.269,[CASCADE] Nozzle contamination (0.206) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.31) overloading Heaters.,
CHAOS,2025-02-03T20:00:00,812,62.38074038893189,0.2510440893998006,812,0.0,0.0,0.0,FAILED,0.0107,0.313,CRITICAL,0.0972,0.6625,FUNCTIONAL,1.27,[CASCADE] Nozzle contamination (0.206) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.31) overloading Heaters.,
CHAOS,2025-02-04T00:00:00,816,43.96148190731098,0.3767370742873021,816,0.0,0.0,0.0,FAILED,0.0,0.3127,CRITICAL,0.0972,0.6615,FUNCTIONAL,1.2708,[CASCADE] Nozzle contamination (0.206) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.31) overloading Heaters.,
CHAOS,2025-02-04T04:00:00,820,72.18488805770241,0.13118243332210477,820,0.0,0.0,0.0,FAILED,0.0,0.3121,CRITICAL,0.0972,0.66,FUNCTIONAL,1.272,[CASCADE] Nozzle contamination (0.206) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.31) overloading Heaters.,
CHAOS,2025-02-04T08:00:00,824,84.68138725583069,0.2706903071228644,824,0.0,0.0,0.0,FAILED,0.0,0.311,CRITICAL,0.0972,0.658,FUNCTIONAL,1.2736,[CASCADE] Nozzle contamination (0.206) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.31) overloading Heaters.,
CHAOS,2025-02-04T12:00:00,828,44.53895785804666,0.38196033733288715,828,0.0,0.0,0.0,FAILED,0.0,0.3108,CRITICAL,0.0972,0.657,FUNCTIONAL,1.2744,[CASCADE] Nozzle contamination (0.207) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.31) overloading Heaters.,
CHAOS,2025-02-04T16:00:00,832,79.50836493500144,0.29511043603582127,832,0.0,0.0,0.0,FAILED,0.0,0.2503,CRITICAL,0.137,0.6551,FUNCTIONAL,1.276,[CASCADE] Nozzle contamination (0.207) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.25) overloading Heaters.,
CHAOS,2025-02-04T20:00:00,836,35.757441961827645,0.5653769609633418,836,0.0,0.0,0.0,FAILED,0.0,0.2501,CRITICAL,0.137,0.654,FUNCTIONAL,1.2768,[CASCADE] Nozzle contamination (0.225) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.25) overloading Heaters.,
CHAOS,2025-02-05T00:00:00,840,81.47948837605813,0.2707992184068231,840,0.5,0.0,0.0,FAILED,0.0,0.2495,CRITICAL,0.137,0.6526,FUNCTIONAL,1.2779,[CASCADE] Nozzle contamination (0.225) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.25) overloading Heaters.,
CHAOS,2025-02-05T04:00:00,844,45.530002880392644,0.7519574870932976,844,0.0,0.0,0.0,FAILED,0.0,0.2493,CRITICAL,0.137,0.6516,FUNCTIONAL,1.2787,[CASCADE] Nozzle contamination (0.225) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.25) overloading Heaters.,
CHAOS,2025-02-05T08:00:00,848,68.91610285049086,0.47666433652806695,848,0.0,0.0,0.0,FAILED,0.0,0.2489,CRITICAL,0.137,0.6502,FUNCTIONAL,1.2798,[CASCADE] Nozzle contamination (0.225) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.25) overloading Heaters.,
CHAOS,2025-02-05T12:00:00,852,56.40541043622953,0.4954191625986445,852,0.5,0.0,0.0,FAILED,0.0,0.2487,CRITICAL,0.137,0.6493,DEGRADED,1.2806,[CASCADE] Nozzle contamination (0.225) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.25) overloading Heaters.,
CHAOS,2025-02-05T16:00:00,856,34.95994574024149,0.18647042501533023,856,0.0,0.77,0.0,FAILED,0.0,0.1715,CRITICAL,0.137,0.6098,DEGRADED,1.3122,[CASCADE] Nozzle contamination (0.225) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.17) overloading Heaters.,
CHAOS,2025-02-05T20:00:00,860,80.80102820336721,0.6519995684209279,860,0.0,0.0,0.0,FAILED,0.0,0.171,CRITICAL,0.137,0.6078,DEGRADED,1.3138,[CASCADE] Nozzle contamination (0.249) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.17) overloading Heaters.,
CHAOS,2025-02-06T00:00:00,864,49.741840177000284,0.5716674586480297,864,0.0,0.0,0.0,FAILED,0.0,0.1708,CRITICAL,0.137,0.6068,DEGRADED,1.3146,[CASCADE] Nozzle contamination (0.249) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.17) overloading Heaters.,
CHAOS,2025-02-06T04:00:00,868,80.4753844879864,0.815197068151014,868,0.0,0.0,0.0,FAILED,0.0,0.1704,CRITICAL,0.137,0.6048,DEGRADED,1.3162,[CASCADE] Nozzle contamination (0.249) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.17) overloading Heaters.,
CHAOS,2025-02-06T08:00:00,872,63.16756681004969,0.2846239129622548,872,0.0,0.0,0.0,FAILED,0.0,0.1701,CRITICAL,0.137,0.6035,DEGRADED,1.3172,[CASCADE] Nozzle contamination (0.249) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.17) overloading Heaters.,
CHAOS,2025-02-06T12:00:00,876,82.87570625259438,0.16301571183082944,876,0.5,0.0,0.0,FAILED,0.0,0.1697,CRITICAL,0.137,0.6021,DEGRADED,1.3183,[CASCADE] Nozzle contamination (0.249) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.17) overloading Heaters.,
CHAOS,2025-02-06T16:00:00,880,34.48603143875977,0.26176070041331645,880,0.0,0.0,0.0,FAILED,0.0,0.1088,CRITICAL,0.1775,0.601,DEGRADED,1.3192,[CASCADE] Nozzle contamination (0.249) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
CHAOS,2025-02-06T20:00:00,884,47.6472376192429,0.2766952386987865,884,0.0,0.0,0.0,FAILED,0.0,0.1087,CRITICAL,0.1775,0.6,DEGRADED,1.32,[CASCADE] Nozzle contamination (0.267) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
CHAOS,2025-02-07T00:00:00,888,37.299162227154945,0.30094305755496553,888,1.0,0.0,0.0,FAILED,0.0,0.1086,CRITICAL,0.1775,0.5995,DEGRADED,1.3204,[CASCADE] Nozzle contamination (0.267) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
CHAOS,2025-02-07T04:00:00,892,76.31293021744864,0.10578952950289065,892,0.0,0.0,0.0,FAILED,0.0,0.1084,CRITICAL,0.1775,0.5977,DEGRADED,1.3219,[CASCADE] Nozzle contamination (0.267) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
CHAOS,2025-02-07T08:00:00,896,50.73741804638047,0.4981039329479551,896,0.0,0.0,0.0,FAILED,0.0,0.1083,CRITICAL,0.1775,0.5966,DEGRADED,1.3227,[CASCADE] Nozzle contamination (0.267) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
CHAOS,2025-02-07T12:00:00,900,69.05849588556688,0.7272785775403163,900,0.0,0.0,0.0,FAILED,0.0,0.1081,CRITICAL,0.1775,0.5952,DEGRADED,1.3239,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
CHAOS,2025-02-07T16:00:00,904,38.53839544066622,0.34416007987895436,904,0.0,0.0,0.0,FAILED,0.0,0.108,CRITICAL,0.1775,0.5941,DEGRADED,1.3247,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
CHAOS,2025-02-07T20:00:00,908,33.28487882412212,0.33008672386960214,908,0.0,0.0,0.0,FAILED,0.0,0.1079,CRITICAL,0.1775,0.593,DEGRADED,1.3256,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
CHAOS,2025-02-08T00:00:00,912,43.59856726472145,0.8406250669904556,912,0.0,0.0,0.0,FAILED,0.0,0.1078,CRITICAL,0.1775,0.592,DEGRADED,1.3264,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
CHAOS,2025-02-08T04:00:00,916,53.73775352770072,0.1904026974729801,916,1.0,0.0,0.0,FAILED,0.0,0.1078,CRITICAL,0.1775,0.5914,DEGRADED,1.3269,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
